year,date,median,low,high
2019,2020-08-18,2,0,13.609584745910519
2019,2020-12-12,4,0,18.595033163937387
2020,2020-06-21,1,0,9.287220321311473
2020,2020-02-11,4,0,19.949773102222245
2020,2020-02-16,3,0,15.090778765036495
2019,2020-04-03,4,0,20.450459070673517
2019,2020-08-08,3,0,15.612066443379756
2019,2020-08-16,3,0,15.547165090131527
2019,2020-10-16,3,0,16.810389850388717
2019,2020-10-24,4,0,18.56350395053532
2019,2020-11-17,3,0,18.233432398629194
2020,2020-02-27,4,0,20.382887109008344
2020,2020-06-24,2,0,10.78380375940727
2019,2020-03-31,3,0,15.28656962530346
2019,2020-04-08,4,0,20.72127205912708
2020,2020-01-09,4,0,19.490741692933796
2020,2020-01-24,4,0,18.78545082732179
2019,2020-12-03,3,0,17.32333125551702
2019,2020-12-06,4,0,17.84112537412583
2019,2020-04-06,3,0,18.352820172087604
2019,2020-01-30,3,0,17.5180025009155
2019,2020-04-07,3,0,17.09232977778471
2019,2020-08-22,4,0,15.997334686961132
2019,2020-11-26,4,0,20.923292927341535
2020,2020-11-26,1,0,8.132914671304968
2019,2020-12-19,4,0,17.99432315875378
2020,2020-03-02,4,0,22.187095838631166
2019,2020-01-07,6,0,31.903813050675044
2019,2020-05-30,4,0,17.769793316487743
2019,2020-06-07,4,0,18.20507670576401
2019,2020-12-24,4,0,19.88751144044375
2020,2020-09-05,2,0,11.761108817537567
2020,2020-11-19,2,0,10.051738314652336
2020,2020-07-15,2,0,10.49580928500314
2020,2020-03-08,2,0,15.351757933665594
2019,2020-01-16,4,0,19.361749455877685
2019,2020-07-09,4,0,17.149289039609364
2020,2020-01-18,3,0,16.046195288807297
2019,2020-02-12,4,0,19.13437614990413
2019,2020-09-10,4,0,20.952249540973373
2020,2020-05-18,2,0,9.825495911720903
2020,2020-07-11,2,0,11.44147579399213
2020,2020-08-29,2,0,10.653172684068867
2020,2020-08-07,2,0,11.323910497006736
2019,2020-02-18,4,0,19.281058399696086
2019,2020-05-06,4,0,21.192365665965625
2019,2020-08-29,3,0,16.685442703919826
2019,2020-09-06,4,0,20.540571057179793
2019,2020-11-24,3,0,15.635727857251233
2020,2020-01-12,3,0,17.960034619906786
2020,2020-03-27,2,0,10.230618624627965
2020,2020-05-20,2,0,9.525068842086874
2020,2020-07-18,2,0,10.714590238205163
2020,2020-10-16,2,0,10.539947345804155
2020,2020-08-22,2,0,11.072191315817758
2019,2020-02-23,3,0,17.0915448015675
2019,2020-08-05,3,0,16.236186259211884
2019,2020-10-17,4,0,18.25963267761454
2020,2020-03-14,2,0,17.389191333456743
2020,2020-06-16,2,0,10.340133351158824
2020,2020-07-27,2,0,10.543439765982454
2020,2020-09-28,2,0,11.337114249719185
2020,2020-10-01,2,0,11.260862731844338
2019,2020-02-08,4,0,22.87439949758388
2019,2020-04-27,3,0,19.530942587171218
2019,2020-07-29,3,0,15.424127712864898
2019,2020-09-13,5,0,30.918707817373114
2020,2020-01-21,4,0,17.57196168100704
2020,2020-03-12,4,0,22.177820169588937
2020,2020-07-17,2,0,10.972869092438135
2019,2020-12-05,4,0,19.16833162404614
2019,2020-07-31,3,0,14.908970765725376
2019,2020-10-05,3,0,21.811172273351005
2020,2020-08-28,2,0,10.213766219625917
2020,2020-09-20,1,0,9.036671410646743
2020,2020-09-25,2,0,11.795063026312446
2020,2020-10-15,2,0,11.029267129219106
2019,2020-03-24,3,0,16.02076881186219
2019,2020-05-14,4,0,19.80052818812905
2019,2020-06-22,3,0,15.39384263396345
