year
date
median
low
high
(2020, '2020-05-05', 0, 2, 8.817388671247745)
(2019, '2020-06-09', 0, 6, 21.478149898847974)
(2019, '2020-08-15', 0, 9, 30.01849481054466)
(2019, '2020-11-08', 0, 9, 27.712820492511653)
(2020, '2020-03-23', 0, 2, 7.85314546271897)
(2020, '2020-07-19', 0, 2, 9.019519907917338)
(2020, '2020-07-28', 0, 4, 12.729174648187156)
(2020, '2020-07-31', 0, 4, 13.739648220333128)
(2020, '2020-08-20', 0, 4, 13.416558721727238)
(2020, '2020-10-25', 0, 3, 10.395679321426321)
(2020, '2020-11-29', 0, 2, 8.587006781582826)
(2020, '2020-01-16', 0, 9, 28.29886066065352)
(2019, '2020-06-21', 0, 10, 32.26723925148211)
(2019, '2020-07-04', 0, 5, 21.795742885500335)
(2019, '2020-09-04', 0, 10, 31.890935062953215)
(2019, '2020-09-28', 0, 8, 24.561791902626513)
(2019, '2020-11-11', 0, 7, 23.37560705209991)
(2019, '2020-12-10', 0, 9, 28.001755073456774)
(2020, '2020-05-15', 0, 2, 9.851537149296478)
(2020, '2020-09-30', 0, 4, 12.712608365904046)
(2020, '2020-11-03', 0, 3, 10.741436319802201)
(2020, '2020-05-10', 0, 1, 6.960374443112407)
(2020, '2020-06-05', 0, 2, 9.817346118247121)
(2019, '2020-01-09', 0, 18, 173.35360005449658)
(2019, '2020-06-10', 0, 8, 26.217403201550905)
(2019, '2020-08-11', 0, 6, 20.05840394455343)
(2019, '2020-12-11', 0, 8, 27.7327963419759)
(2020, '2020-03-29', 0, 1, 5.397018783810912)
(2020, '2020-07-10', 0, 3, 10.474100282661954)
(2020, '2020-09-27', 0, 3, 10.624488385323957)
(2019, '2020-01-19', 0, 7, 59.74249424193499)
(2019, '2020-02-13', 0, 9, 37.05860486443244)
(2019, '2020-10-14', 0, 7, 21.77436407570178)
(2020, '2020-02-13', 0, 9, 27.613590140284707)
(2020, '2020-07-21', 0, 3, 11.799638063763378)
(2019, '2020-04-23', 0, 9, 31.301770498049155)
(2020, '2020-05-28', 0, 2, 9.466454148048832)
(2019, '2020-05-17', 0, 11, 36.50833665139808)
(2019, '2020-02-04', 0, 8, 37.96096857023892)
(2019, '2020-05-05', 0, 6, 21.32569377098971)
(2019, '2020-11-12', 0, 7, 24.344938008212317)
(2019, '2020-02-21', 0, 9, 29.94809826439969)
(2019, '2020-09-09', 0, 10, 31.824921797591323)
(2020, '2020-04-13', 0, 1, 5.284624292011541)
(2020, '2020-11-23', 0, 3, 10.43830615482426)
(2019, '2020-07-15', 0, 8, 29.214562787581045)
(2019, '2020-04-17', 0, 11, 35.91624473785514)
(2019, '2020-05-01', 0, 10, 31.70748989754395)
(2019, '2020-09-17', 0, 10, 32.66111146926016)
(2019, '2020-10-19', 0, 9, 27.016620735660233)
(2020, '2020-04-03', 0, 1, 7.050616791603085)
(2020, '2020-04-09', 0, 1, 6.215479683951077)
(2020, '2020-08-18', 0, 4, 13.29069683145314)
(2020, '2020-05-27', 0, 2, 9.574038794459153)
(2020, '2020-08-04', 0, 3, 10.936447108930262)
(2020, '2020-11-21', 0, 3, 11.893778571306068)
(2019, '2020-06-30', 0, 7, 27.402805624358447)
(2019, '2020-09-30', 0, 8, 24.722712679020468)
(2019, '2020-10-30', 0, 8, 25.689337601439412)
(2020, '2020-04-08', 0, 1, 6.3033231489811525)
(2020, '2020-01-27', 0, 9, 28.282711188209845)
(2020, '2020-04-24', 0, 2, 8.175352849435926)
(2020, '2020-08-05', 0, 4, 14.190003773707694)
(2020, '2020-11-16', 0, 3, 10.643931260559315)
(2019, '2020-06-11', 0, 9, 33.457398228608895)
(2020, '2020-01-20', 0, 6, 20.22400353594374)
(2019, '2020-11-04', 0, 8, 26.157668425585975)
(2019, '2020-04-18', 0, 11, 34.34522522495086)
(2019, '2020-10-22', 0, 8, 26.126108883812126)
(2020, '2020-01-08', 0, 9, 28.856005921165988)
(2020, '2020-02-06', 0, 9, 27.20272620847069)
(2020, '2020-03-25', 0, 2, 8.958922689614312)
(2020, '2020-08-11', 0, 4, 12.710694718860568)
(2019, '2020-10-09', 0, 7, 22.174366413810766)
(2019, '2020-10-29', 0, 8, 25.76918414758096)
(2020, '2020-09-18', 0, 4, 12.809818829520605)
(2019, '2020-12-22', 0, 6, 32.000342015493146)
(2020, '2020-04-15', 0, 1, 6.933414994999582)
(2019, '2020-10-12', 0, 8, 24.568436528389963)
(2020, '2020-10-18', 0, 2, 9.897340060765703)
(2019, '2020-02-25', 0, 8, 27.207990100741803)
(2019, '2020-03-07', 0, 9, 29.999527794370938)
(2019, '2020-03-09', 0, 8, 26.776622420399608)
(2019, '2020-04-16', 0, 11, 35.352857813134044)
(2019, '2020-04-24', 0, 9, 32.298799436075356)
(2019, '2020-04-26', 0, 10, 33.91559362076754)
(2019, '2020-10-25', 0, 10, 29.54772892211459)
(2019, '2020-12-09', 0, 8, 25.21794813895454)
(2020, '2020-01-30', 0, 9, 27.99467150886775)
(2020, '2020-02-29', 0, 8, 24.757624563931596)
(2020, '2020-03-03', 0, 8, 25.487167081645957)
(2019, '2020-01-29', 0, 8, 33.342260112624906)
(2019, '2020-03-08', 0, 10, 32.37256633663601)
(2019, '2020-11-01', 0, 9, 27.943373352470072)
(2020, '2020-02-18', 0, 8, 25.879599960352035)
(2020, '2020-04-06', 0, 1, 6.636974375959215)
(2020, '2020-07-14', 0, 3, 11.778170320113666)
(2019, '2020-12-08', 0, 6, 25.507048060272357)
(2019, '2020-04-13', 0, 10, 30.978598785359587)
(2019, '2020-12-26', 0, 7, 32.550535336091606)
(2020, '2020-03-16', 0, 4, 14.427162860567224)
(2020, '2020-03-17', 0, 4, 13.252809067496026)
(2020, '2020-06-11', 0, 3, 10.637620947860844)
(2020, '2020-10-14', 0, 4, 12.7164182588517)
(2020, '2020-02-15', 0, 7, 22.7713511292358)
(2020, '2020-06-30', 0, 3, 11.673250615935116)
(2020, '2020-09-07', 0, 2, 9.178662543812731)
(2019, '2020-01-26', 0, 8, 30.32220882452385)
(2019, '2020-07-14', 0, 6, 21.402054640577163)
(2020, '2020-02-14', 0, 10, 29.88727684873211)
(2020, '2020-04-02', 0, 1, 6.930607873334927)
(2020, '2020-11-15', 0, 2, 8.620991993900716)
(2019, '2020-03-15', 0, 10, 31.34445121798153)
(2019, '2020-05-23', 0, 9, 28.301413390968527)
(2019, '2020-06-08', 0, 8, 27.23838483351279)
(2020, '2020-03-11', 0, 7, 22.70580482542947)
(2020, '2020-09-19', 0, 3, 11.911360113477706)
(2020, '2020-06-27', 0, 2, 10.098672019242048)
(2019, '2020-04-02', 0, 9, 30.176418125664867)
(2019, '2020-07-25', 0, 9, 29.282142105033756)
(2019, '2020-10-21', 0, 8, 26.1961776049462)
(2019, '2020-11-13', 0, 8, 25.404364811212066)
(2019, '2020-12-07', 0, 8, 37.04242779055767)
(2019, '2020-05-26', 0, 6, 21.658230876285785)
(2019, '2020-06-20', 0, 10, 33.541210288230644)
(2019, '2020-10-27', 0, 5, 16.36264270557485)
(2019, '2020-11-25', 0, 8, 28.66331183622485)
(2019, '2020-12-31', 0, 9, 29.223908640820557)
(2020, '2020-02-07', 0, 10, 30.149053075010748)
(2020, '2020-07-06', 0, 3, 10.847189241625117)
(2020, '2020-10-12', 0, 3, 9.804233406396728)
(2019, '2020-01-10', 0, 17, 167.89418756553926)
(2019, '2020-02-02', 0, 7, 34.795972234930886)
(2019, '2020-02-14', 0, 10, 36.67316442562985)
