year,date,median,low,high
2020,2020-01-08,3.0,0,16.790822765714267
2020,2020-03-25,1.0,0,5.572686868185649
2019,2020-10-09,2.0,0,13.912196860794033
2019,2020-10-22,2.5,0,15.441309091393334
2020,2020-02-06,2.0,0,14.456669824344157
2020,2020-08-11,1.0,0,6.016786892857548
2019,2020-10-29,2.0,0,15.69759852668201
2019,2020-12-22,2.0,0,21.02288863456258
2020,2020-04-15,0.0,0,3.3905006993693036
2019,2020-10-12,2.0,0,14.650572390644527
2020,2020-09-18,1.0,0,6.27711164578776
2019,2020-02-25,2.0,0,15.316830976255176
2019,2020-03-07,2.0,0,16.491295772644264
2019,2020-03-09,2.0,0,15.636182569575043
2019,2020-04-16,3.0,0,21.30344656477158
2019,2020-04-24,3.0,0,20.46623806654531
2019,2020-04-26,3.0,0,19.284803069612604
2019,2020-12-09,2.0,0,14.004172820654922
2020,2020-01-30,2.0,0,14.723633187028973
2020,2020-02-29,2.0,0,12.753461705301271
2020,2020-03-03,2.0,0,13.567210140729065
2019,2020-10-25,3.0,0,16.776810877800425
2020,2020-10-18,1.0,0,6.4839970101105395
2019,2020-03-08,3.0,0,18.648309162761436
2019,2020-11-01,2.5,0,16.40478560572212
2020,2020-02-18,2.0,0,12.773682964784346
2019,2020-01-29,3.0,0,186.36493052911993
2019,2020-12-08,2.0,0,15.7132884067655
2020,2020-04-06,0.0,0,3.6609905508169813
2020,2020-07-14,1.0,0,5.91924244837552
2019,2020-04-13,3.0,0,22.506261348070883
2019,2020-12-26,2.0,0,14.24408095232753
2020,2020-02-15,2.0,0,13.243308211870502
2020,2020-03-16,1.0,0,7.417335426516212
2020,2020-03-17,1.0,0,7.147129095724743
2020,2020-06-11,1.0,0,6.908707277335243
2020,2020-10-14,1.0,0,6.954726926275656
2019,2020-07-14,2.0,0,13.910864208693026
2020,2020-02-14,3.0,0,16.090960508933854
2019,2020-01-26,2.0,0,15.181708555087743
2020,2020-04-02,0.0,0,3.6006941385647564
2020,2020-06-30,1.0,0,6.438715214012569
2020,2020-11-15,1.0,0,5.624822877959779
2020,2020-09-07,1.0,0,6.229190050181296
2019,2020-03-15,3.0,0,20.447369248563117
2019,2020-05-23,2.5,0,16.283696901538057
2019,2020-06-08,2.0,0,18.946362076257113
2020,2020-03-11,2.0,0,12.892670658451616
2020,2020-09-19,1.0,0,6.359943961417862
2020,2020-06-28,1.0,0,5.701562157102103
2020,2020-07-03,1.0,0,5.9890203263995625
2020,2020-10-04,0.0,0,3.7521363899579794
2019,2020-03-28,3.0,0,19.778636813554883
2019,2020-11-03,2.0,0,14.790892439973979
2020,2020-07-12,1.0,0,5.378990001043498
2019,2020-04-02,2.5,0,18.460937403492498
2019,2020-07-25,3.0,0,16.91501275613865
2019,2020-10-21,2.0,0,15.798176067181503
2019,2020-11-13,2.0,0,15.081221894161402
2019,2020-12-07,2.0,0,23.063993156039523
2020,2020-06-27,1.0,0,5.85081671075923
2019,2020-07-31,3.0,0,16.459259473313168
2019,2020-10-05,2.0,0,17.039833857280065
2020,2020-09-20,0.0,0,4.854702984670594
2020,2020-09-25,1.0,0,6.559509251894661
2020,2020-10-15,1.0,0,6.626729286496931
2020,2020-08-28,1.0,0,6.174111309044401
2019,2020-06-20,2.0,0,17.340153365728273
2019,2020-11-25,2.0,0,16.497553980241968
2019,2020-12-31,3.0,0,19.033439498065768
2019,2020-05-26,1.0,0,13.308272083751842
2019,2020-10-27,1.0,0,9.494899097398477
2020,2020-02-07,3.0,0,16.08933278834893
2020,2020-10-12,1.0,0,6.470471691323256
2020,2020-07-06,1.0,0,6.224857319801085
2019,2020-02-14,3.0,0,19.142273155660288
2019,2020-11-27,3.0,0,17.766314994653584
2020,2020-02-01,2.0,0,14.326031029327929
2020,2020-04-14,0.0,0,3.449142508241931
2019,2020-01-10,4.0,0,35.19978664750619
2019,2020-02-02,2.0,0,81.43247610389301
2019,2020-03-29,3.0,0,18.27715568792125
2019,2020-05-09,3.0,0,20.78344012090777
2020,2020-01-17,2.0,0,13.859066990752492
2020,2020-07-26,1.0,0,6.429735978132763
2019,2020-02-06,3.0,0,92.58309617680402
2019,2020-03-03,2.0,0,12.592875636056306
2019,2020-06-25,3.0,0,16.04154824295724
2019,2020-09-08,2.0,0,15.371432892500989
2019,2020-11-07,2.0,0,15.645680295646807
2020,2020-04-19,0.0,0,2.872780186473505
2020,2020-10-11,1.0,0,5.131573831312691
2019,2020-11-14,2.0,0,14.740509525904915
2020,2020-02-09,2.0,0,11.768243102453095
2019,2020-07-30,2.0,0,15.778668021038971
2019,2020-09-10,3.0,0,20.061369731012878
2019,2020-02-12,2.0,0,15.11339754056965
2019,2020-07-09,2.0,0,15.197117424810152
2020,2020-01-18,2.0,0,13.549178925695772
2020,2020-05-18,1.0,0,5.132122275180022
2020,2020-08-07,1.0,0,6.499105923085216
2020,2020-08-29,1.0,0,5.499089012529303
2020,2020-07-11,1.0,0,5.603848962192215
2019,2020-07-10,3.0,0,18.744196872591015
2019,2020-08-26,2.0,0,13.79783810432711
2020,2020-01-04,2.0,0,13.253189877919437
2020,2020-02-26,3.0,0,19.126976596951224
2020,2020-04-22,0.0,0,3.685889619432768
2019,2020-07-16,2.0,0,16.441598367750522
2019,2020-09-11,3.0,0,21.169146798050917
2020,2020-03-15,1.0,0,7.75793791328925
2019,2020-08-02,3.0,0,18.75078959924026
2020,2020-08-09,1.0,0,5.447092489776517
2020,2020-10-03,1.0,0,5.645535608804635
2019,2020-03-02,2.0,0,13.75699943780196
2019,2020-12-20,3.0,0,21.019337124113537
2019,2020-12-25,1.0,0,9.10105204477055
2020,2020-06-29,1.0,0,6.273553412292951
2020,2020-10-30,1.0,0,6.839148014570895
2020,2020-05-24,0.0,0,4.026927523944105
2019,2020-03-23,2.0,0,16.671106340416305
2019,2020-06-16,2.0,0,13.292600336206412
2019,2020-07-22,2.0,0,15.728474349857434
2019,2020-09-18,3.0,0,21.869422353114974
2020,2020-01-23,2.0,0,15.025598949303458
2020,2020-02-19,2.0,0,13.951132534089902
2020,2020-03-26,1.0,0,4.832018887691165
2019,2020-01-27,2.0,0,12.792527257503302
2019,2020-10-23,3.0,0,17.861646503184396
2020,2020-02-05,2.0,0,15.235138866227876
2020,2020-06-19,1.0,0,6.203398275083063
2019,2020-12-27,2.0,0,16.95950102485348
2020,2020-02-25,2.0,0,12.735724277701634
2019,2020-09-29,2.0,0,14.748414618756769
2020,2020-10-19,1.0,0,6.268122676013658
2020,2020-11-12,1.0,0,5.602807700881417
2019,2020-03-05,3.0,0,16.741554128703164
2019,2020-08-12,2.0,0,14.624810790057087
2019,2020-09-19,3.0,0,23.0163969769616
2019,2020-12-15,2.0,0,18.78111327616797
2020,2020-01-28,2.0,0,14.187299921883046
2020,2020-04-16,0.0,0,3.3123874298493523
2020,2020-04-17,0.0,0,3.399486659378999
2019,2020-06-04,2.0,0,16.928797728682497
2019,2020-08-04,2.0,0,13.115735186061464
2020,2020-01-15,3.0,0,15.392504483192104
2020,2020-09-13,1.0,0,6.174167166591061
2020,2020-10-07,1.0,0,5.861953438495666
2019,2020-02-15,3.0,0,17.296458127583623
2020,2020-04-23,0.0,0,3.510251746223812
2019,2020-01-23,3.0,0,16.871001930827276
2019,2020-07-20,2.0,0,14.307347264319631
2020,2020-11-24,1.0,0,6.680104130860267
2020,2020-07-23,1.0,0,6.564879640055398
2020,2020-10-20,1.0,0,6.182043169157433
2020,2020-11-01,1.0,0,5.341672121805351
2020,2020-11-06,1.0,0,6.966231362189179
2020,2020-06-07,1.0,0,5.516407120777689
2019,2020-05-03,3.0,0,20.70025473835626
2019,2020-06-19,3.0,0,18.029294892928256
2019,2020-12-14,2.0,0,21.739144106169586
2019,2020-12-16,2.0,0,17.98089324543902
2020,2020-05-11,1.0,0,4.889736182630547
2020,2020-05-17,0.0,0,3.5058439771047913
2019,2020-05-25,2.0,0,16.257826693012532
2020,2020-11-05,1.0,0,6.49301956574676
2019,2020-03-16,2.0,0,17.640644465953088
2019,2020-08-31,2.0,0,15.456994606435444
2019,2020-11-29,2.0,0,14.484449938204111
2020,2020-01-31,3.0,0,17.497256039052118
2019,2020-03-04,2.0,0,14.315325316576493
2019,2020-09-03,3.0,0,18.750247401559836
2019,2020-10-04,3.0,0,19.55953873393613
2020,2020-01-02,3.0,0,17.153465565271276
2020,2020-03-19,1.0,0,6.097164556325021
2020,2020-09-02,1.0,0,7.3835322391586775
2020,2020-11-08,1.0,0,6.373309474471928
2020,2020-09-17,1.0,0,6.207524547473392
2019,2020-08-10,2.0,0,15.358351566282671
2020,2020-01-29,2.0,0,15.252255700396589
2019,2020-05-07,2.0,0,16.583886573847128
2020,2020-04-10,0.0,0,3.384386883821308
2020,2020-03-30,0.0,0,3.641369653365014
2019,2020-05-04,2.0,0,17.32757319530232
2019,2020-06-24,2.0,0,16.09010861447304
2020,2020-04-12,0.0,0,2.8280941461247364
2019,2020-03-20,3.0,0,19.032650110934664
2019,2020-06-29,2.0,0,17.3420260271761
2019,2020-07-12,2.0,0,16.57714114724927
2019,2020-09-02,2.0,0,13.247983893437029
2020,2020-06-23,1.0,0,6.20162986539649
2020,2020-08-19,1.0,0,6.015843542157088
2020,2020-09-06,1.0,0,6.664887584845493
2020,2020-10-28,1.0,0,6.5050942607349
2019,2020-03-12,2.0,0,16.337041568829264
2019,2020-04-30,2.0,0,16.604303763392917
2019,2020-09-16,3.0,0,19.216163772158517
2020,2020-02-02,2.0,0,12.321832230127733
2020,2020-09-01,1.0,0,6.804884620854017
2020,2020-09-23,1.0,0,6.570998832066646
2020,2020-09-26,1.0,0,6.194632573284771
2020,2020-07-18,1.0,0,5.593839694123442
2020,2020-08-22,1.0,0,5.989731016775788
2020,2020-10-16,1.0,0,6.219710747930707
2020,2020-05-20,1.0,0,5.237196017003251
2019,2020-02-18,2.0,0,15.572866085250686
2019,2020-05-06,3.0,0,19.965378013954204
2019,2020-08-29,3.0,0,17.184348174893096
2019,2020-09-06,3.0,0,18.905619468904398
2019,2020-11-24,1.0,0,10.375378981447387
2020,2020-01-12,2.0,0,12.697729797849002
2020,2020-03-27,1.0,0,4.990535833861107
2019,2020-04-09,3.0,0,20.82560248199438
2019,2020-05-13,2.5,0,17.1077009954559
2019,2020-07-01,2.5,0,17.570231021311383
2019,2020-10-01,2.0,0,17.657134801212493
2019,2020-10-20,2.0,0,12.48042923058069
2020,2020-09-29,1.0,0,5.5724401491600934
2020,2020-10-31,1.0,0,6.219145886829528
2019,2020-02-07,2.0,0,84.18961311852563
2019,2020-08-25,2.0,0,12.804481338992181
2019,2020-09-22,2.0,0,17.291530778773797
2019,2020-05-22,3.0,0,18.952285994998167
2020,2020-01-14,2.0,0,12.946760504331053
2020,2020-04-25,0.0,0,3.8685308622892425
2020,2020-05-09,0.0,0,3.9128726474034905
2020,2020-11-09,1.0,0,5.982600014604949
2019,2020-06-27,3.0,0,18.402035230465565
2019,2020-10-02,3.0,0,18.966857641855675
2019,2020-11-21,2.0,0,15.04972369561038
2019,2020-12-30,2.0,0,14.844846082096469
2020,2020-01-06,2.0,0,14.304579012322117
2019,2020-07-18,3.0,0,16.19907940146448
2020,2020-06-10,1.0,0,6.1184562730126
2019,2020-01-15,2.0,0,106.2109773447191
2019,2020-06-18,2.0,0,16.31275894258537
2019,2020-07-11,3.0,0,17.110424996983404
2020,2020-01-01,1.0,0,12.785943004742231
2020,2020-04-29,1.0,0,4.533946871939998
2019,2020-07-21,1.0,0,12.490947707412284
2019,2020-12-02,2.0,0,14.856326810527758
2019,2020-04-25,3.0,0,20.640071042418334
2019,2020-08-30,3.0,0,17.534203805093497
2020,2020-04-04,0.0,0,3.4228204838399594
2020,2020-09-04,1.0,0,7.566495356496924
2020,2020-07-09,1.0,0,6.491362014717151
2020,2020-10-06,1.0,0,5.476409836478029
2019,2020-03-22,3.0,0,18.22581366968695
2019,2020-12-29,2.0,0,14.934761321960481
2020,2020-02-04,3.0,0,16.02722976754199
2020,2020-11-22,1.0,0,5.000252974209877
2020,2020-06-14,0.0,0,4.632569810897688
2020,2020-06-20,1.0,0,6.274659546885168
2020,2020-08-08,1.0,0,5.743177060897159
2020,2020-06-02,1.0,0,5.681959371906003
2019,2020-03-14,3.0,0,19.351939286147665
2019,2020-03-18,3.0,0,17.502054208722335
2019,2020-06-17,2.0,0,16.372198698973428
2020,2020-01-11,2.0,0,15.141232334689805
2020,2020-04-27,0.0,0,3.8104220824234973
2019,2020-03-25,3.0,0,17.636952251291504
2019,2020-04-19,3.0,0,20.20435811246108
2019,2020-06-02,2.0,0,15.810471171176609
2019,2020-08-07,2.0,0,15.289781612621406
2019,2020-05-12,1.0,0,11.703845971296138
2019,2020-09-25,2.0,0,18.646440653821767
2019,2020-07-03,2.0,0,16.08101382524773
2020,2020-01-03,3.0,0,17.02410690768766
2019,2020-03-27,3.0,0,18.92626358228931
2020,2020-08-31,1.0,0,6.94032416429323
2019,2020-01-20,1.0,0,107.97557878709245
2019,2020-01-12,2.0,0,16.193326826867818
2019,2020-05-21,3.0,0,18.673309380602944
2020,2020-03-13,2.0,0,10.852493246740718
2020,2020-05-19,1.0,0,5.44302428284317
2020,2020-11-14,1.0,0,6.436142228460832
2020,2020-10-26,1.0,0,6.367881960425445
2020,2020-04-26,0.0,0,2.648817590669937
2020,2020-11-07,1.0,0,8.064892246965147
2020,2020-06-15,1.0,0,6.060631989821914
2019,2020-03-10,1.0,0,11.998012115268706
2020,2020-03-01,1.0,0,9.672780856348115
2020,2020-03-28,0.0,0,3.2353199695135477
2020,2020-07-04,1.0,0,6.38888137738269
2019,2020-02-05,2.0,0,96.40720010065301
2019,2020-04-14,2.0,0,17.887573554511263
2019,2020-08-24,2.0,0,13.647616063276661
2019,2020-10-03,2.0,0,18.158442100129466
2019,2020-10-06,2.0,0,14.083927011075787
2020,2020-02-28,3.0,0,16.034697919561076
2019,2020-01-24,2.0,0,16.44625116139151
2020,2020-08-15,1.0,0,6.182600425832913
2020,2020-10-10,1.0,0,5.761854748044805
2019,2020-07-02,3.0,0,17.105667796652522
2019,2020-11-19,2.0,0,15.029646191563721
2019,2020-11-23,2.0,0,15.428198244680823
2020,2020-02-03,2.0,0,16.201406878172044
2019,2020-12-04,2.0,0,16.31152433404045
2020,2020-05-23,0.0,0,3.639413895998917
2020,2020-06-26,1.0,0,6.728972270725351
2020,2020-07-29,1.0,0,6.411501058176777
2020,2020-08-23,1.0,0,5.471504165047261
2020,2020-06-03,1.0,0,5.911060081993845
2019,2020-08-01,3.0,0,16.637655604290195
2019,2020-10-31,2.0,0,14.898084420251445
2020,2020-02-12,3.0,0,17.12321072866699
2020,2020-02-20,2.0,0,15.042447847408653
2019,2020-04-28,2.0,0,14.819060129969431
2019,2020-09-20,3.0,0,23.34762297653996
2019,2020-11-18,2.0,0,14.51721686174237
2020,2020-05-31,0.0,0,4.409394173135778
2020,2020-11-25,1.0,0,6.196310569570233
2020,2020-10-13,1.0,0,6.645752859610317
2020,2020-11-20,1.0,0,5.814454779126341
2019,2020-09-01,2.0,0,14.517579052245694
2019,2020-10-18,3.0,0,17.081356371131776
