year,date,median,low,high
2019,2020-12-16,18,0,89.94950101841216
2020,2020-11-05,8,0,35.306893694294686
2020,2020-05-11,3,0,23.438327685914697
2020,2020-05-17,1,0,23.639254876044973
2019,2020-07-27,14,0,79.70794504427886
2020,2020-06-13,3,0,32.773154717038594
2020,2020-06-22,6,0,36.79336641198755
2019,2020-05-07,17,0,64.36809418285696
2020,2020-03-30,2,0,19.249924538427468
2019,2020-08-10,14,0,81.39349978832468
2020,2020-04-10,2,0,23.20658176344536
2020,2020-01-29,16,0,72.93747582291473
2020,2020-09-17,8,0,39.54783036219416
2019,2020-04-25,18,0,145.80191609819798
2019,2020-08-30,17,0,80.01836992347495
2020,2020-09-04,8,0,42.987671960073854
2020,2020-07-09,8,0,40.015871929590155
2020,2020-10-06,9,0,37.82839874880092
2020,2020-04-04,1,0,24.968204597458907
2019,2020-06-28,19,0,93.96285566627957
2019,2020-08-17,13,0,81.34179150433428
2019,2020-06-12,21,0,98.47305784064997
2020,2020-06-18,4,0,34.905213827006605
2020,2020-08-14,7,0,43.09623841420167
2020,2020-05-29,4,0,27.333921553166224
2019,2020-06-14,19,0,90.11338866688499
2019,2020-08-20,17,0,136.21751034246495
2020,2020-01-10,19,0,82.69193748182201
2020,2020-02-08,16,0,108.11256466026424
2020,2020-05-06,2,0,22.34877824396875
2020,2020-08-16,5,0,39.69367553263383
2020,2020-10-05,7,0,37.22572680598299
2019,2020-07-03,16,0,78.00171898535356
2020,2020-01-03,17,0,82.0433371294702
2020,2020-08-31,7,0,36.632483450720834
2019,2020-03-27,18,0,59.699150796152196
2019,2020-03-10,9,0,55.49053848058499
2020,2020-03-01,10,0,74.75842305303021
2020,2020-03-28,1,0,25.922729703456575
2020,2020-07-04,4,0,31.937000209770876
2019,2020-06-18,19,0,73.18030787504895
2019,2020-07-11,17,0,85.68263871831518
2019,2020-07-21,9,0,71.42988981563263
2019,2020-12-02,14,0,64.57490291641643
2020,2020-01-01,7,0,55.00688277230668
2020,2020-04-29,3,0,23.08335275311039
2019,2020-01-15,16,0,61.4719247082427
2020,2020-06-10,5,0,34.85938616786706
2019,2020-03-22,19,0,75.33744482456845
2019,2020-12-29,12,0,87.41763491326057
2020,2020-02-04,17,0,73.37496046799397
2020,2020-11-22,5,0,51.28454792149019
2019,2020-04-21,8,0,26.124369513909727
2019,2020-05-11,19,0,109.65121875258909
2020,2020-04-28,3,0,24.31255721305966
2020,2020-08-21,10,0,49.08545462514786
2020,2020-09-24,9,0,41.403308484088356
2020,2020-11-02,8,0,38.978362999252255
